/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_358.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_358.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_358.jpg,0,0,0,5.491603E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_441.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_441.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_441.jpg,0,0,0,5.499934E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_508.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_508.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_508.jpg,0,0,0,5.453194E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_577.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_577.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_577.jpg,-0.15,0,0,5.227252E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_646.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_646.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_646.jpg,-0.3,0,0,5.041161E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_724.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_724.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_724.jpg,-0.5000001,0,0,5.013977E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_791.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_791.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_791.jpg,-0.5332831,0,0,5.008155E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_859.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_859.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_859.jpg,-0.3014131,0,0,5.060015E-05
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_40_927.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_40_927.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_40_927.jpg,-0.1192022,0.05003089,0,0.006879686
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_012.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_012.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_012.jpg,0,0.350334,0,0.286122
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_095.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_095.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_095.jpg,0,0.599691,0,0.7469295
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_165.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_165.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_165.jpg,0,0.7993469,0,1.293002
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_245.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_245.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_245.jpg,0,1,0,2.200926
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_323.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_323.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_323.jpg,0,1,0,3.146005
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_391.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_391.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_391.jpg,0,1,0,4.083685
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_461.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_461.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_461.jpg,0,1,0,4.783657
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_540.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_540.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_540.jpg,-0.15,1,0,5.70697
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_607.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_607.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_607.jpg,-0.152082,1,0,6.392144
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_676.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_676.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_676.jpg,0,1,0,7.304113
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_762.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_762.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_762.jpg,0,1,0,8.211022
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_841.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_841.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_841.jpg,0,1,0,9.111292
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_909.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_909.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_909.jpg,0,1,0,9.781897
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_41_978.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_41_978.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_41_978.jpg,-0.2,1,0,10.65939
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_046.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_046.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_046.jpg,-0.1760972,1,0,11.30959
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_122.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_122.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_122.jpg,0,1,0,11.96033
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_190.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_190.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_190.jpg,-0.15,1,0,12.92661
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_260.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_260.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_260.jpg,-0.2020859,1,0,13.58859
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_341.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_341.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_341.jpg,0,1,0,14.4631
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_410.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_410.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_410.jpg,0,1,0,15.19897
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_495.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_495.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_495.jpg,0,1,0,16.16174
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_578.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_578.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_578.jpg,0,1,0,16.98368
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_648.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_648.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_648.jpg,0,1,0,17.77235
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_716.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_716.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_716.jpg,0,1,0,18.59437
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_795.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_795.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_795.jpg,-0.2,1,0,19.38809
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_878.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_878.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_878.jpg,-0.4,1,0,20.12087
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_42_962.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_42_962.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_42_962.jpg,-0.2985479,1,0,20.86049
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_045.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_045.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_045.jpg,-0.04755592,1,0,21.65183
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_115.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_115.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_115.jpg,0,1,0,22.42288
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_182.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_182.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_182.jpg,0,1,0,22.98089
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_258.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_258.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_258.jpg,0,0.8624259,0,23.73548
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_325.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_325.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_325.jpg,0,0.7024869,0,24.17943
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_394.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_394.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_394.jpg,0,0.453307,0,24.53502
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_461.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_461.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_461.jpg,0,0.252895,0,24.6435
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_528.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_528.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_528.jpg,0,0.06471997,0,24.63675
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_595.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_595.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_595.jpg,0,0,0,24.44716
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_665.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_665.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_665.jpg,0,0.09974992,0,24.30398
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_732.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_732.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_732.jpg,0,0.1541432,0,24.2628
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_812.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_812.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_812.jpg,0,0,0,24.11529
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_878.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_878.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_878.jpg,0,0.1020539,0,23.99236
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_43_962.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_43_962.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_43_962.jpg,0,0.04892099,0,23.93067
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_032.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_032.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_032.jpg,0,0,0,23.75036
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_111.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_111.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_111.jpg,0,0.204951,0,23.64732
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_195.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_195.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_195.jpg,0,0.04632318,0,23.61642
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_274.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_274.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_274.jpg,0,0.1002089,0,23.44647
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_344.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_344.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_344.jpg,0,0.1953569,0,23.43746
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_428.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_428.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_428.jpg,0,0.07006484,0,23.33558
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_495.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_495.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_495.jpg,0,0.2715179,0,23.29069
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_578.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_578.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_578.jpg,0,0.02212787,0,23.25157
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_648.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_648.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_648.jpg,0,0.2220059,0,23.18136
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_724.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_724.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_724.jpg,0,0.4587058,0,23.29952
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_796.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_796.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_796.jpg,0,0.6748978,0,23.65239
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_879.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_879.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_879.jpg,0,0.9241469,0,24.24499
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_44_946.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_44_946.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_44_946.jpg,0,0.7241279,0,24.72673
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_45_013.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_45_013.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_45_013.jpg,0,0.5222819,0,25.12637
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_45_091.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_45_091.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_45_091.jpg,0,0.7580309,0,25.54555
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_45_160.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_45_160.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_45_160.jpg,0,0.9197307,0,26.01546
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_45_246.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_45_246.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_45_246.jpg,0,0.6504507,0,26.59157
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_45_315.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_45_315.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_45_315.jpg,-0.05,0.4524958,0,26.92859
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_45_388.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_45_388.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_45_388.jpg,-0.2,0.2527678,0,27.00607
/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/center_2018_01_01_03_45_45_458.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/left_2018_01_01_03_45_45_458.jpg,/Users/tyler/tensorflow/Behavioral Cloning/my_data/IMG/right_2018_01_01_03_45_45_458.jpg,-0.0111959,0.01472676,0,26.91974
